time,Open,High,Low,Close,Volume
2024-03-20 00:00:00+03:30,3933888999.0,3968290289.0,3917444444.0,3961789908.0,1.0808439945
2024-03-20 01:00:00+03:30,3961789908.0,3971000088.0,3900000000.0,3903001413.0,1.1193984494
2024-03-20 02:00:00+03:30,3903001413.0,3911000000.0,3830000000.0,3840000000.0,2.8162323914
2024-03-20 03:00:00+03:30,3835000001.0,3920000000.0,3835000000.0,3910000000.0,1.9395932222
2024-03-20 04:00:00+03:30,3909999999.0,3956895650.0,3843001000.0,3880000001.0,1.4411528313
2024-03-20 05:00:00+03:30,3880000005.0,3924999999.0,3855099932.0,3917999991.0,0.9905797638
2024-03-20 06:00:00+03:30,3914999999.0,3945000000.0,3899888889.0,3945000000.0,1.0296372377
2024-03-20 07:00:00+03:30,3944999999.0,3944999999.0,3840000000.0,3843000001.0,1.4016098308
2024-03-20 08:00:00+03:30,3843000001.0,3879990995.0,3780009605.0,3793607871.0,3.0604628155
2024-03-20 09:00:00+03:30,3780009606.0,3884000000.0,3780000000.0,3850004002.0,2.6217279858
2024-03-20 10:00:00+03:30,3850004003.0,3914996000.0,3835009005.0,3914990000.0,1.9741277605
2024-03-20 11:00:00+03:30,3914988000.0,3950000000.0,3900000000.0,3928699599.0,2.1369299736
2024-03-20 12:00:00+03:30,3928699499.0,3928699499.0,3884695945.0,3908828000.0,1.82851399
2024-03-20 13:00:00+03:30,3908829000.0,3925000000.0,3908826802.0,3924993000.0,1.408693819
2024-03-20 14:00:00+03:30,3923000001.0,3980000000.0,3908805999.0,3972398099.0,1.6868177899
2024-03-20 15:00:00+03:30,3973980999.0,3988888888.0,3918606732.0,3982000000.0,2.2196261066
2024-03-20 16:00:00+03:30,3982398199.0,3982398199.0,3915384902.0,3915403501.0,1.7189293075
2024-03-20 17:00:00+03:30,3930000000.0,3980000000.0,3910000000.0,3977000009.0,1.2968064821
2024-03-20 18:00:00+03:30,3977000009.0,3995000000.0,3965000000.0,3977866452.0,1.255772482
2024-03-20 19:00:00+03:30,3977195850.0,3977866452.0,3885040000.0,3931000000.0,1.5614724305
2024-03-20 20:00:00+03:30,3931000000.0,4011000000.0,3868775600.0,3971100000.0,3.0209961729
2024-03-20 21:00:00+03:30,3961500000.0,4010000000.0,3960000000.0,3980000000.0,2.4095878191
2024-03-20 22:00:00+03:30,3979999999.0,4050000000.0,3963025999.0,4010401601.0,3.6361644999
2024-03-20 23:00:00+03:30,4025000000.0,4090000000.0,4010000005.0,4090000000.0,4.2571255858
2024-03-21 00:00:00+03:30,4090000000.0,4154900000.0,4050000000.0,4153900000.0,9.6829478703
2024-03-21 01:00:00+03:30,4152000000.0,4155294225.0,4100000000.0,4117497509.0,4.4527507228
2024-03-21 02:00:00+03:30,4117497509.0,4150000000.0,4079000000.0,4146998900.0,2.591937205
2024-03-21 03:00:00+03:30,4142000000.0,4146500000.0,4111000000.0,4113555556.0,0.8227700116
2024-03-21 04:00:00+03:30,4128586894.0,4145999898.0,4111000002.0,4134999900.0,0.5832249945
2024-03-21 05:00:00+03:30,4120825473.0,4134999000.0,4115000000.0,4115000106.0,0.8161625689
2024-03-21 06:00:00+03:30,4128999798.0,4132999900.0,4090000000.0,4090000001.0,0.6028811294
2024-03-21 07:00:00+03:30,4090000001.0,4100000000.0,4002031713.0,4066111111.0,1.7662242004
2024-03-21 08:00:00+03:30,4066111111.0,4067586598.0,4030000000.0,4055951321.0,2.5572154413
2024-03-21 09:00:00+03:30,4050555900.0,4128108782.0,4030100000.0,4121997000.0,2.4025647459
2024-03-21 10:00:00+03:30,4121997000.0,4126719999.0,4100000200.0,4124210100.0,1.4680737452
2024-03-21 11:00:00+03:30,4124210100.0,4140344995.0,4104106001.0,4132000000.0,1.7378175295
2024-03-21 12:00:00+03:30,4131997000.0,4141999900.0,4104106001.0,4129000000.0,1.3073057626
2024-03-21 13:00:00+03:30,4129000000.0,4132001999.0,4090000008.0,4100000100.0,1.1889549081
2024-03-21 14:00:00+03:30,4106900000.0,4132999999.0,4100000000.0,4121587801.0,1.0373728145
2024-03-21 15:00:00+03:30,4122016001.0,4149099999.0,4121000000.0,4140000000.0,1.2752565782
2024-03-21 16:00:00+03:30,4140000000.0,4155000000.0,4140000000.0,4155000000.0,1.3624773378
2024-03-21 17:00:00+03:30,4154989000.0,4155294224.0,4111000000.0,4145449000.0,1.8216135951
2024-03-21 18:00:00+03:30,4149900000.0,4149900000.0,4075000000.0,4087000009.0,1.5920855201
2024-03-21 19:00:00+03:30,4087000009.0,4119000000.0,4084000000.0,4118499999.0,1.8673215159
2024-03-21 20:00:00+03:30,4118500000.0,4124693756.0,4100000000.0,4100222333.0,1.0998005691
2024-03-21 21:00:00+03:30,4114000000.0,4114000000.0,4014200999.0,4042999900.0,2.6136549183
2024-03-21 22:00:00+03:30,4048000000.0,4079154695.0,4014200999.0,4025000000.0,1.8648261141
2024-03-21 23:00:00+03:30,4027888554.0,4104799000.0,4010000000.0,4079666666.0,2.4919855317
2024-03-22 00:00:00+03:30,4075586999.0,4079666665.0,4041000000.0,4059000000.0,1.2602581852
2024-03-22 01:00:00+03:30,4059000000.0,4079666664.0,4044510004.0,4069999999.0,0.8854173566
2024-03-22 02:00:00+03:30,4057630002.0,4069999099.0,4030000000.0,4062999485.0,0.5735060396
2024-03-22 03:00:00+03:30,4062999485.0,4090200000.0,4050001202.0,4090009000.0,0.4087839254
2024-03-22 04:00:00+03:30,4088990111.0,4094989000.0,4060000101.0,4094751399.0,0.4570624066
2024-03-22 05:00:00+03:30,4081001513.0,4095000000.0,4055000001.0,4056505815.0,0.4132824995
2024-03-22 06:00:00+03:30,4090399995.0,4098008888.0,4056999035.0,4097999999.0,0.1991423406
2024-03-22 07:00:00+03:30,4098008887.0,4100000000.0,4081660881.0,4083004003.0,0.5996757898
2024-03-22 08:00:00+03:30,4083004003.0,4110000000.0,4083004003.0,4097300301.0,0.5145961391
2024-03-22 09:00:00+03:30,4097600600.0,4125000000.0,4097000001.0,4119993998.0,1.0674062123
2024-03-22 10:00:00+03:30,4119000000.0,4120000000.0,4097000000.0,4100000000.0,0.765428174
2024-03-22 11:00:00+03:30,4097400000.0,4105000000.0,4097100100.0,4097300000.0,0.5382390981
2024-03-22 12:00:00+03:30,4097300000.0,4104300000.0,4050000000.0,4068590797.0,1.1188124601
2024-03-22 13:00:00+03:30,4057000000.0,4068864988.0,4022300300.0,4022560555.0,2.1956641385
2024-03-22 14:00:00+03:30,4026001000.0,4026001000.0,3914358141.0,4010000001.0,7.0455177786
2024-03-22 15:00:00+03:30,4010000002.0,4019999999.0,3950000000.0,3999990001.0,2.723445464
2024-03-22 16:00:00+03:30,3999999999.0,4007900000.0,3960000000.0,3994499999.0,1.6481185567
2024-03-22 17:00:00+03:30,3990000000.0,3994499999.0,3920000000.0,3937300000.0,3.9801353331
2024-03-22 18:00:00+03:30,3937299999.0,4021713140.0,3915000000.0,4021713139.0,5.2100479445
2024-03-22 19:00:00+03:30,4020000000.0,4038879900.0,3950000123.0,3979987297.0,2.5192868699
2024-03-22 20:00:00+03:30,3975000000.0,3995000000.0,3935000999.0,3979747900.0,1.729313026
2024-03-22 21:00:00+03:30,3976800000.0,3994896000.0,3965000000.0,3970000100.0,1.3117303984
2024-03-22 22:00:00+03:30,3982996799.0,4024842343.0,3966600001.0,3970000000.0,0.9038625234
2024-03-22 23:00:00+03:30,3970000000.0,4012999999.0,3965000000.0,3975001001.0,1.3145320833
2024-03-23 00:00:00+03:30,3975001002.0,3987000777.0,3945000000.0,3950500003.0,2.7588909783
2024-03-23 01:00:00+03:30,3955000000.0,3985000000.0,3914000000.0,3949997999.0,3.0979743982
2024-03-23 02:00:00+03:30,3949997999.0,3984899998.0,3935214204.0,3972000001.0,0.9988477235
2024-03-23 03:00:00+03:30,3972000001.0,4000000000.0,3972000001.0,3977723224.0,0.9345665364
2024-03-23 04:00:00+03:30,3977723224.0,3991555555.0,3972000001.0,3991330002.0,0.5580867655
2024-03-23 05:00:00+03:30,3991330002.0,4009000000.0,3976000126.0,3993401613.0,1.0907404269
2024-03-23 06:00:00+03:30,3993002169.0,3998999999.0,3975000000.0,3975000001.0,0.3882417481
2024-03-23 07:00:00+03:30,3975000001.0,3997000000.0,3950000000.0,3990000000.0,0.6130009995
2024-03-23 08:00:00+03:30,3982000202.0,4000000000.0,3982000202.0,3988302001.0,0.629352546
2024-03-23 09:00:00+03:30,3988302001.0,3998998999.0,3975000000.0,3985003001.0,0.5920961314
2024-03-23 10:00:00+03:30,3994499000.0,4037650600.0,3984752751.0,4012500669.0,2.1811603186
2024-03-23 11:00:00+03:30,4012506669.0,4028997698.0,3999996999.0,3999996999.0,1.237786866
2024-03-23 12:00:00+03:30,3999996999.0,4007808087.0,3969999700.0,3980008003.0,1.0304711794
2024-03-23 13:00:00+03:30,3980011000.0,4005000000.0,3970000000.0,3999580000.0,1.0352181775
2024-03-23 14:00:00+03:30,3999580000.0,4002041178.0,3982245000.0,3999906045.0,0.9005005516
2024-03-23 15:00:00+03:30,3999998999.0,4013513516.0,3987989187.0,4012900000.0,0.6259992872
2024-03-23 16:00:00+03:30,4012910000.0,4025000000.0,4000000000.0,4000003006.0,0.9151644449
2024-03-23 17:00:00+03:30,3999999999.0,4017000000.0,3980000000.0,4017000000.0,0.7297361372
2024-03-23 18:00:00+03:30,4013000000.0,4039000000.0,4004013000.0,4004013000.0,2.1075406179
2024-03-23 19:00:00+03:30,4010000099.0,4029998796.0,4004013000.0,4029998796.0,0.7161197902
2024-03-23 20:00:00+03:30,4029998796.0,4039542883.0,4010000000.0,4038099999.0,2.1050581609
2024-03-23 21:00:00+03:30,4033707675.0,4050426900.0,4030000000.0,4031000000.0,1.8859593603
2024-03-23 22:00:00+03:30,4030000000.0,4031000000.0,4005000000.0,4005000000.0,1.4185368604
2024-03-23 23:00:00+03:30,4005000000.0,4009499999.0,3985000001.0,3992013000.0,1.756499619
2024-03-24 00:00:00+03:30,3992013000.0,4009500000.0,3990005000.0,3996003000.0,0.6856898638
2024-03-24 01:00:00+03:30,4003690000.0,4005000000.0,3996003001.0,4003997000.0,0.5164919
2024-03-24 02:00:00+03:30,4003997000.0,4008399120.0,3989999999.0,3989999999.0,0.5166158418
2024-03-24 03:00:00+03:30,3988002001.0,3998998887.0,3965000115.0,3981000000.0,0.7248848542
2024-03-24 04:00:00+03:30,3992000000.0,4004990000.0,3970000703.0,4000000000.0,0.3260381906
2024-03-24 05:00:00+03:30,4003799599.0,4005000000.0,3980000208.0,3980005000.0,0.221463929
2024-03-24 06:00:00+03:30,3980005000.0,3998993210.0,3960110110.0,3967000000.0,0.459739832
2024-03-24 07:00:00+03:30,3970881870.0,3976544496.0,3950000000.0,3968010192.0,0.6917760055
2024-03-24 08:00:00+03:30,3965360562.0,3980000000.0,3940000000.0,3960300400.0,0.9500082003
2024-03-24 09:00:00+03:30,3960300400.0,3975795394.0,3960000000.0,3960000001.0,0.760632422
2024-03-24 10:00:00+03:30,3960000000.0,3970000000.0,3940000000.0,3941555556.0,1.2371370601
2024-03-24 11:00:00+03:30,3940125125.0,3996799000.0,3940000000.0,3985002100.0,1.1962373164
2024-03-24 12:00:00+03:30,3989998700.0,4011000000.0,3976080227.0,3990505202.0,1.3297033188
2024-03-24 13:00:00+03:30,3990000000.0,4008000000.0,3990000000.0,4006000000.0,1.0132301609
2024-03-24 14:00:00+03:30,4005200250.0,4015000000.0,3991055014.0,4002615000.0,1.0993204487
2024-03-24 15:00:00+03:30,4002698000.0,4038000000.0,4002603000.0,4027696190.0,1.820896863
2024-03-24 16:00:00+03:30,4035999900.0,4039000000.0,4018000004.0,4025791861.0,1.8694538733
2024-03-24 17:00:00+03:30,4025791861.0,4042222222.0,4005021001.0,4040010106.0,1.9228800387
2024-03-24 18:00:00+03:30,4040010106.0,4047999000.0,4024700050.0,4032000000.0,0.8992985022
2024-03-24 19:00:00+03:30,4032596700.0,4040222222.0,4024790999.0,4024791000.0,0.9891229667
2024-03-24 20:00:00+03:30,4024790999.0,4029000000.0,3980000000.0,4000678300.0,1.6055971398
2024-03-24 21:00:00+03:30,4000580000.0,4045000000.0,3990000000.0,4045000000.0,2.1693152693
2024-03-24 22:00:00+03:30,4045000000.0,4060000000.0,4036327177.0,4042004004.0,2.7727563122
2024-03-24 23:00:00+03:30,4042004004.0,4082611000.0,4037512504.0,4080017000.0,1.9319809126
2024-03-25 00:00:00+03:30,4082600000.0,4085000000.0,4051380000.0,4071300000.0,2.4352830403
2024-03-25 01:00:00+03:30,4072000000.0,4098989999.0,4060000000.0,4095000002.0,3.1540688661
2024-03-25 02:00:00+03:30,4097000000.0,4132007008.0,4086120801.0,4121997000.0,2.941561571
2024-03-25 03:00:00+03:30,4121987000.0,4125000000.0,4060000000.0,4099999900.0,2.3490500552
2024-03-25 04:00:00+03:30,4099999900.0,4105800000.0,4052000000.0,4080001017.0,0.6571557659
2024-03-25 05:00:00+03:30,4080001218.0,4094444433.0,4071499817.0,4087382594.0,0.3580970381
2024-03-25 06:00:00+03:30,4087382594.0,4105000000.0,4071499817.0,4100000000.0,0.2666489344
2024-03-25 07:00:00+03:30,4100000000.0,4125000001.0,4096233155.0,4118988900.0,0.9386049674
2024-03-25 08:00:00+03:30,4118988900.0,4140000000.0,4104231091.0,4138999000.0,1.2493984884
2024-03-25 09:00:00+03:30,4130000102.0,4145000000.0,4105800888.0,4112000002.0,2.0390486937
2024-03-25 10:00:00+03:30,4111999002.0,4123000000.0,4105800888.0,4115999999.0,1.2349220731
2024-03-25 11:00:00+03:30,4110028000.0,4119000000.0,4102000000.0,4117000000.0,1.4200796301
2024-03-25 12:00:00+03:30,4117000000.0,4120000000.0,4081018000.0,4099984000.0,1.7960472487
2024-03-25 13:00:00+03:30,4099981000.0,4127189640.0,4099981000.0,4117000000.0,1.1679601468
2024-03-25 14:00:00+03:30,4119999999.0,4125593710.0,4096540000.0,4102000000.0,1.1865455059
2024-03-25 15:00:00+03:30,4102301605.0,4119999899.0,4080693070.0,4114804001.0,1.3307305542
2024-03-25 16:00:00+03:30,4114804001.0,4128250000.0,4109000001.0,4111014000.0,1.1833142509
2024-03-25 17:00:00+03:30,4112000000.0,4250000000.0,4111024000.0,4240001001.0,7.0977584218
2024-03-25 18:00:00+03:30,4244999980.0,4250000000.0,4194394177.0,4239999998.0,6.6802042918
2024-03-25 19:00:00+03:30,4232007000.0,4265000000.0,4225000000.0,4240031000.0,3.7480758988
2024-03-25 20:00:00+03:30,4240000001.0,4302000020.0,4240000001.0,4301000000.0,5.8571378355
2024-03-25 21:00:00+03:30,4302000020.0,4310000000.0,4261200999.0,4302000000.0,4.4619576449
2024-03-25 22:00:00+03:30,4302005000.0,4320000000.0,4280531182.0,4292999000.0,4.1030093723
2024-03-25 23:00:00+03:30,4291111111.0,4333789333.0,4290009000.0,4330000000.0,3.2880450118
2024-03-26 00:00:00+03:30,4328000000.0,4330000000.0,4203000000.0,4236200999.0,4.6113377529
2024-03-26 01:00:00+03:30,4236300000.0,4291799000.0,4236200999.0,4273033901.0,2.2718499461
2024-03-26 02:00:00+03:30,4273034003.0,4300000000.0,4251996000.0,4268841001.0,1.2313992037
2024-03-26 03:00:00+03:30,4268901000.0,4284999394.0,4240000000.0,4258000000.0,1.0979704747
2024-03-26 04:00:00+03:30,4242100100.0,4286000000.0,4242100100.0,4264999391.0,0.6235744782
2024-03-26 05:00:00+03:30,4264999391.0,4279999899.0,4255100200.0,4278750226.0,0.2827898489
2024-03-26 06:00:00+03:30,4278750226.0,4295000000.0,4262501000.0,4295000000.0,0.4305539379
2024-03-26 07:00:00+03:30,4295000000.0,4300000000.0,4291200000.0,4300000000.0,0.5993437913
2024-03-26 08:00:00+03:30,4300000000.0,4301565600.0,4260000000.0,4299427900.0,1.1901794642
2024-03-26 09:00:00+03:30,4299427899.0,4300000000.0,4271614516.0,4290012000.0,1.6957672273
2024-03-26 10:00:00+03:30,4296899789.0,4351990075.0,4287000000.0,4351990075.0,3.4465543425
2024-03-26 11:00:00+03:30,4351256350.0,4370000800.0,4281314546.0,4326010000.0,8.0153272559
2024-03-26 12:00:00+03:30,4326010000.0,4346000000.0,4316892400.0,4341000000.0,1.8965770449
2024-03-26 13:00:00+03:30,4341000001.0,4368000000.0,4330505500.0,4331006200.0,2.1133615559
2024-03-26 14:00:00+03:30,4330505500.0,4343800000.0,4320000000.0,4320000001.0,1.6050619962
2024-03-26 15:00:00+03:30,4320000001.0,4329080000.0,4300000000.0,4320000000.0,2.0988871549
2024-03-26 16:00:00+03:30,4320000000.0,4332000000.0,4310003000.0,4324000000.0,1.0442036666
2024-03-26 17:00:00+03:30,4324999900.0,4338000000.0,4255000000.0,4255000000.0,3.3162961502
2024-03-26 18:00:00+03:30,4256200999.0,4318010896.0,4238766543.0,4288000000.0,4.0182043718
2024-03-26 19:00:00+03:30,4289900000.0,4320000000.0,4271201000.0,4286990000.0,1.398564172
2024-03-26 20:00:00+03:30,4274800801.0,4287990000.0,4239771380.0,4275013005.0,2.0983876351
2024-03-26 21:00:00+03:30,4275013005.0,4299900000.0,4270000003.0,4299000000.0,1.1354575653
2024-03-26 22:00:00+03:30,4298999000.0,4309900000.0,4261246534.0,4282002999.0,1.3982944194
2024-03-26 23:00:00+03:30,4293195000.0,4293195000.0,4261232343.0,4270000000.0,0.7972396797
2024-03-27 00:00:00+03:30,4263907001.0,4300000000.0,4263907001.0,4300000000.0,0.7943282242
2024-03-27 01:00:00+03:30,4298784050.0,4306000000.0,4276000000.0,4284396999.0,0.6785486972
2024-03-27 02:00:00+03:30,4284396999.0,4309500000.0,4276158555.0,4296004500.0,0.4188237529
2024-03-27 03:00:00+03:30,4296004500.0,4296004500.0,4281212006.0,4296004500.0,0.2812360451
2024-03-27 04:00:00+03:30,4296004500.0,4325000000.0,4294000000.0,4318999999.0,0.5759567122
2024-03-27 05:00:00+03:30,4318999999.0,4320001000.0,4300220000.0,4307215350.0,0.4663030593
2024-03-27 06:00:00+03:30,4312877777.0,4328800000.0,4300220000.0,4311431414.0,0.4036135396
2024-03-27 07:00:00+03:30,4326466605.0,4326466605.0,4300220000.0,4305001000.0,0.244798475
2024-03-27 08:00:00+03:30,4313200000.0,4313200000.0,4290000000.0,4300000000.0,0.6033957837
2024-03-27 09:00:00+03:30,4300000000.0,4310000000.0,4291000000.0,4291000000.0,0.813875429
2024-03-27 10:00:00+03:30,4290500000.0,4299999993.0,4260000000.0,4267105012.0,1.41578141
2024-03-27 11:00:00+03:30,4267105016.0,4303000000.0,4267105012.0,4290000000.0,1.3104827286
2024-03-27 12:00:00+03:30,4299900000.0,4299990000.0,4275099999.0,4292000000.0,1.2196537261
2024-03-27 13:00:00+03:30,4292000000.0,4310000000.0,4290000000.0,4305880000.0,0.9176679437
2024-03-27 14:00:00+03:30,4304995000.0,4314321800.0,4304995000.0,4306000000.0,0.8613607694
2024-03-27 15:00:00+03:30,4310000000.0,4314000963.0,4303001001.0,4305003000.0,0.6866847559
2024-03-27 16:00:00+03:30,4305002000.0,4367584588.0,4298304301.0,4367584588.0,3.244453441
2024-03-27 17:00:00+03:30,4367584558.0,4370000000.0,4267500000.0,4303000000.0,4.9062028772
2024-03-27 18:00:00+03:30,4308800000.0,4332000000.0,4270000000.0,4271000000.0,1.9519883495
2024-03-27 19:00:00+03:30,4282900000.0,4285000000.0,4240766543.0,4268900000.0,2.8491600684
2024-03-27 20:00:00+03:30,4276379900.0,4289000000.0,4267990000.0,4285000000.0,0.9092478826
2024-03-27 21:00:00+03:30,4285000000.0,4287999998.0,4245000000.0,4249999002.0,1.5934187656
2024-03-27 22:00:00+03:30,4249999002.0,4267989999.0,4242000000.0,4258000000.0,1.435100075
2024-03-27 23:00:00+03:30,4259998998.0,4283989999.0,4245999999.0,4272899999.0,1.3733132088
2024-03-28 00:00:00+03:30,4272999511.0,4278899999.0,4258000000.0,4278894000.0,1.0606891306
2024-03-28 01:00:00+03:30,4278000000.0,4288000000.0,4265700700.0,4281620001.0,0.5439313633
2024-03-28 02:00:00+03:30,4287995000.0,4299990000.0,4272099012.0,4284999999.0,0.6923894057
2024-03-28 03:00:00+03:30,4284990999.0,4310000000.0,4273000000.0,4300221001.0,0.5440285599
2024-03-28 04:00:00+03:30,4300221001.0,4307999999.0,4273000000.0,4285000302.0,0.4114310078
2024-03-28 05:00:00+03:30,4298999293.0,4298999293.0,4273007605.0,4280000114.0,0.317368657
