,time,Open,High,Low,Close,Volume
63,2024-05-22 00:00:00+03:30,3943913103.0,4030000000.0,3932000000.0,3979595554.0,16.7929634512
64,2024-05-23 00:00:00+03:30,3978999990.0,4010000000.0,3900000000.0,3945897000.0,20.2549457336
65,2024-05-24 00:00:00+03:30,3926002000.0,3998965875.0,3886000001.0,3960000000.0,18.4313907062
66,2024-05-25 00:00:00+03:30,3960000000.0,3973000000.0,3913001000.0,3927233336.0,12.2820807577
67,2024-05-26 00:00:00+03:30,3927100000.0,3955489489.0,3907293000.0,3912211000.0,10.4335270164
68,2024-05-27 00:00:00+03:30,3912211000.0,4018990000.0,3890000001.0,3973000000.0,26.5150457138
69,2024-05-28 00:00:00+03:30,3971000000.0,3992000002.0,3900500000.0,3968111111.0,22.0136090931
70,2024-05-29 00:00:00+03:30,3960236150.0,3993000000.0,3920000777.0,3920100002.0,14.5255765509
71,2024-05-30 00:00:00+03:30,3920100002.0,4045999999.0,3920100001.0,4000995240.0,26.7353881985
72,2024-05-31 00:00:00+03:30,4015988900.0,4042000000.0,3965000000.0,3986000000.0,16.043037689
73,2024-06-01 00:00:00+03:30,3985289954.0,3997788396.0,3939555555.0,3947833400.0,10.2164625531
74,2024-06-02 00:00:00+03:30,3947831400.0,4006499999.0,3931000000.0,3959869998.0,21.8625132249
75,2024-06-03 00:00:00+03:30,3943197272.0,4060000000.0,3943195371.0,4029900000.0,24.2199517026
76,2024-06-04 00:00:00+03:30,4029900000.0,4096000000.0,3975000000.0,4055000000.0,21.3484909645
77,2024-06-05 00:00:00+03:30,4055000000.0,4151000000.0,4046296517.0,4132998000.0,23.9615501064
78,2024-06-06 00:00:00+03:30,4130000000.0,4152000000.0,4090000000.0,4115459990.0,16.0408815869
79,2024-06-07 00:00:00+03:30,4095906001.0,4180000000.0,4055000000.0,4075003104.0,19.1744607085
80,2024-06-08 00:00:00+03:30,4075001104.0,4109999999.0,4053952105.0,4058819853.0,10.5578619985
81,2024-06-09 00:00:00+03:30,4060000000.0,4090000000.0,4040000000.0,4088999999.0,11.658583259
82,2024-06-10 00:00:00+03:30,4083614059.0,4110000000.0,4071500000.0,4093997000.0,12.5757087822
83,2024-06-11 00:00:00+03:30,4085888889.0,4096496000.0,3907000002.0,3974105403.0,24.2977250758
84,2024-06-12 00:00:00+03:30,3974114402.0,4100000000.0,3938412000.0,3985500000.0,21.0347742431
85,2024-06-13 00:00:00+03:30,3988648914.0,4024000000.0,3930000001.0,3940002506.0,14.2589324146
86,2024-06-14 00:00:00+03:30,3951389025.0,3975975000.0,3781000000.0,3879989000.0,18.5208442814
87,2024-06-15 00:00:00+03:30,3880000000.0,3919991000.0,3835000000.0,3853152671.0,10.7824282153
88,2024-06-16 00:00:00+03:30,3839000000.0,3899999999.0,3837387713.0,3880004010.0,9.7335553017
89,2024-06-17 00:00:00+03:30,3880004009.0,3957000000.0,3838383838.0,3910865607.0,15.1371323424
90,2024-06-18 00:00:00+03:30,3915999894.0,3918993999.0,3786000000.0,3811800000.0,18.5843526398
91,2024-06-19 00:00:00+03:30,3811999000.0,3869998798.0,3800000008.0,3800000009.0,10.0687973481
92,2024-06-20 00:00:00+03:30,3800000008.0,3888888000.0,3800000000.0,3853991698.0,12.082486608
93,2024-06-21 00:00:00+03:30,3843000000.0,3864599995.0,3766655577.0,3799995001.0,12.9279565697
94,2024-06-22 00:00:00+03:30,3808999999.0,3814000000.0,3781000000.0,3784093402.0,7.6079765872
95,2024-06-23 00:00:00+03:30,3784093402.0,3820000000.0,3780000000.0,3810001000.0,9.1687258106
96,2024-06-24 00:00:00+03:30,3808937243.0,3818000000.0,3630000000.0,3630000000.0,25.5837825286
97,2024-06-25 00:00:00+03:30,3631110318.0,3760000000.0,3625000000.0,3744797000.0,17.0930374184
98,2024-06-26 00:00:00+03:30,3740000001.0,3750000000.0,3666666666.0,3668900109.0,10.7515045838
99,2024-06-27 00:00:00+03:30,3673999999.0,3789000000.0,3668300009.0,3750001000.0,14.5007541171
100,2024-06-28 00:00:00+03:30,3753999999.0,3788000000.0,3677000000.0,3698815736.0,10.2505896297
101,2024-06-29 00:00:00+03:30,3684420419.0,3755000000.0,3680000000.0,3749854758.0,9.4563647162
102,2024-06-30 00:00:00+03:30,3749854153.0,3812000000.0,3725000000.0,3812000000.0,13.4834086546
103,2024-07-01 00:00:00+03:30,3810999999.0,3917998000.0,3800000000.0,3884990999.0,19.2001179622
104,2024-07-02 00:00:00+03:30,3876130016.0,3886999999.0,3801000000.0,3805655000.0,10.2076932762
105,2024-07-03 00:00:00+03:30,3805655000.0,3828000777.0,3680000000.0,3682110402.0,13.0308028488
106,2024-07-04 00:00:00+03:30,3682110302.0,3734971875.0,3251656310.0,3612285000.0,29.1788697979
107,2024-07-05 00:00:00+03:30,3612283000.0,3690099500.0,3250000000.0,3460502509.0,29.8116023158
108,2024-07-06 00:00:00+03:30,3460500000.0,3520000000.0,3310000000.0,3506907999.0,17.3084140117
109,2024-07-07 00:00:00+03:30,3498003001.0,3528500000.0,3360000008.0,3393995004.0,16.4916045702
110,2024-07-08 00:00:00+03:30,3393995000.0,3460000000.0,3230000005.0,3350000000.0,27.4950718138
111,2024-07-09 00:00:00+03:30,3349242131.0,3425000000.0,3345363453.0,3393598905.0,14.4227058099
112,2024-07-10 00:00:00+03:30,3393598905.0,3458888788.0,3353533347.0,3361350000.0,16.0074362271
113,2024-07-11 00:00:00+03:30,3360006032.0,3437999492.0,3345363000.0,3358998000.0,16.7674500671
114,2024-07-12 00:00:00+03:30,3346115485.0,3389000000.0,3320000000.0,3341000001.0,9.4444184504
115,2024-07-13 00:00:00+03:30,3341000001.0,3395000000.0,3330122223.0,3382000001.0,12.3023453342
116,2024-07-14 00:00:00+03:30,3381999999.0,3491000102.0,3371000111.0,3487000007.0,21.1358940643
117,2024-07-15 00:00:00+03:30,3487000007.0,3838648117.0,3478052724.0,3652003005.0,29.6911341849
118,2024-07-16 00:00:00+03:30,3652003005.0,3749980000.0,3573009011.0,3735000000.0,28.6309985732
119,2024-07-17 00:00:00+03:30,3732005000.0,3790000000.0,3680000987.0,3695500000.0,20.9501124444
120,2024-07-18 00:00:00+03:30,3694000010.0,3749001000.0,3650000000.0,3662579001.0,12.8570172573
121,2024-07-19 00:00:00+03:30,3662622000.0,3832000000.0,3655000000.0,3804001009.0,21.6690012768
122,2024-07-20 00:00:00+03:30,3801024001.0,3849999000.0,3764000004.0,3816163004.0,14.9487148625
123,2024-07-21 00:00:00+03:30,3817000000.0,3885999995.0,3775800000.0,3885999995.0,16.6646290029
124,2024-07-22 00:00:00+03:30,3885001996.0,3910000000.0,3838000000.0,3900310996.0,18.2170890672
125,2024-07-23 00:00:00+03:30,3900310996.0,3910000000.0,3810100000.0,3812602408.0,18.500605338
126,2024-07-24 00:00:00+03:30,3812602407.0,3873900001.0,3811004000.0,3833209000.0,10.1724430874
127,2024-07-25 00:00:00+03:30,3833016012.0,3845657621.0,3725000000.0,3798087378.0,16.1501123398
128,2024-07-26 00:00:00+03:30,3791216000.0,3960000000.0,3791216000.0,3917000000.0,22.2308172515
129,2024-07-27 00:00:00+03:30,3917000000.0,4030000000.0,3903009006.0,3935000000.0,27.3373338358
130,2024-07-28 00:00:00+03:30,3935000000.0,4019999777.0,3919000000.0,3977790285.0,17.5080377039
131,2024-07-29 00:00:00+03:30,3977790285.0,4088805200.0,3931259887.0,3974498385.0,33.2505263947
132,2024-07-30 00:00:00+03:30,3965500500.0,4000000000.0,3910000000.0,3933996001.0,17.7842912527
133,2024-07-31 00:00:00+03:30,3933996001.0,4030000000.0,3921101302.0,3938947000.0,17.9980522241
134,2024-08-01 00:00:00+03:30,3938947000.0,3955999990.0,3820000000.0,3915000000.0,22.7559925245
135,2024-08-02 00:00:00+03:30,3915000000.0,3986666666.0,3856018023.0,3895763069.0,21.1803494134
136,2024-08-03 00:00:00+03:30,3885003002.0,3920000000.0,3718011113.0,3740329162.0,20.6535165509
137,2024-08-04 00:00:00+03:30,3740329162.0,3788999895.0,3519160000.0,3643988885.0,24.1028769669
138,2024-08-05 00:00:00+03:30,3643988885.0,3643988985.0,3080428415.0,3334999999.0,77.3198789121
139,2024-08-06 00:00:00+03:30,3338992000.0,3489999995.0,3310203003.0,3430200070.0,31.0105763644
140,2024-08-07 00:00:00+03:30,3436000000.0,3515000111.0,3320002000.0,3365600351.0,24.4946104388
141,2024-08-08 00:00:00+03:30,3364452902.0,3625000000.0,3336002004.0,3613999998.0,42.8821040603
142,2024-08-09 00:00:00+03:30,3614000000.0,3800000000.0,3610000000.0,3652990000.0,29.4408839772
143,2024-08-10 00:00:00+03:30,3652990000.0,3689987799.0,3610000001.0,3638386013.0,11.1774182115
144,2024-08-11 00:00:00+03:30,3631226033.0,3668999994.0,3500652200.0,3523870546.0,19.1701066534
145,2024-08-12 00:00:00+03:30,3515654400.0,3621520288.0,3461108102.0,3559000004.0,31.5339610069
146,2024-08-13 00:00:00+03:30,3555000007.0,3644000100.0,3505000000.0,3595000000.0,21.5515773155
147,2024-08-14 00:00:00+03:30,3590003000.0,3627000000.0,3460122558.0,3472310111.0,22.917072897
148,2024-08-15 00:00:00+03:30,3472310211.0,3530000000.0,3379000000.0,3399633999.0,20.0319921859
149,2024-08-16 00:00:00+03:30,3389006000.0,3496999900.0,3359999999.0,3457027021.0,17.2292246618
150,2024-08-17 00:00:00+03:30,3457027025.0,3468000005.0,3408000000.0,3411026024.0,13.4383362295
151,2024-08-18 00:00:00+03:30,3411032028.0,3464996001.0,3393189800.0,3420114115.0,12.8961094539
152,2024-08-19 00:00:00+03:30,3422229223.0,3442192706.0,3352999999.0,3415000000.0,19.6884844803
153,2024-08-20 00:00:00+03:30,3415000000.0,3527998999.0,3412118610.0,3472000000.0,22.3389554537
154,2024-08-21 00:00:00+03:30,3465175250.0,3550000000.0,3425122222.0,3525402400.0,17.4018529551
155,2024-08-22 00:00:00+03:30,3525400000.0,3582853486.0,3480000000.0,3538000001.0,15.9559154313
156,2024-08-23 00:00:00+03:30,3538000001.0,3680555800.0,3537500001.0,3669990000.0,23.8475541914
157,2024-08-24 00:00:00+03:30,3669999999.0,3767000000.0,3650022000.0,3730000123.0,30.1412577829
158,2024-08-25 00:00:00+03:30,3730000123.0,3839999998.0,3649463520.0,3785009999.0,23.3932927652
159,2024-08-26 00:00:00+03:30,3785009999.0,3850000000.0,3750900998.0,3766001866.0,17.3121058477
160,2024-08-27 00:00:00+03:30,3766417211.0,3780000000.0,3635000000.0,3686197500.0,16.4680889264
161,2024-08-28 00:00:00+03:30,3685305102.0,3694555550.0,3471000000.0,3537742023.0,30.4978578509
162,2024-08-29 00:00:00+03:30,3517000000.0,3666000000.0,3511111111.0,3564100000.0,17.9504139036
163,2024-08-30 00:00:00+03:30,3564100000.0,3605000000.0,3501986409.0,3543796777.0,14.9539257319
164,2024-08-31 00:00:00+03:30,3534000000.0,3560999999.0,3505999999.0,3510000003.0,9.0542820327
165,2024-09-01 00:00:00+03:30,3510000000.0,3542999999.0,3470000000.0,3528777109.0,12.2519442448
166,2024-09-02 00:00:00+03:30,3518000003.0,3528777109.0,3470121555.0,3495605100.0,10.1554707624
167,2024-09-03 00:00:00+03:30,3495001002.0,3550000000.0,3472666221.0,3499999888.0,12.8790133207
168,2024-09-04 00:00:00+03:30,3496200001.0,3500000000.0,3388000000.0,3461000000.0,16.5571338702
169,2024-09-05 00:00:00+03:30,3455000000.0,3467304430.0,3352000000.0,3369808855.0,13.355689395
170,2024-09-06 00:00:00+03:30,3362600000.0,3414999899.0,3201000000.0,3207504951.0,22.8622519863
171,2024-09-07 00:00:00+03:30,3214184628.0,3281200000.0,3000000000.0,3247230899.0,19.0304476608
172,2024-09-08 00:00:00+03:30,3235101232.0,3255000000.0,3202000000.0,3233004102.0,10.3037972777
173,2024-09-09 00:00:00+03:30,3233000000.0,3367000000.0,3219234795.0,3341000000.0,23.1772289985
174,2024-09-10 00:00:00+03:30,3341000000.0,3418000000.0,3315097310.0,3411000002.0,16.204755671
175,2024-09-11 00:00:00+03:30,3411511608.0,3418888788.0,3310000000.0,3402600600.0,18.4267820309
176,2024-09-12 00:00:00+03:30,3405000000.0,3460000000.0,3390000000.0,3436939999.0,17.241987541
177,2024-09-13 00:00:00+03:30,3428285103.0,3520000000.0,3423800000.0,3499000000.0,16.4813491838
178,2024-09-14 00:00:00+03:30,3494007018.0,3545200000.0,3490000000.0,3527600180.0,17.385196102
179,2024-09-15 00:00:00+03:30,3527600180.0,3545000000.0,3510000004.0,3517315000.0,9.9171275527
180,2024-09-16 00:00:00+03:30,3517315000.0,3534333333.0,3400604000.0,3445000000.0,15.8150748513
181,2024-09-17 00:00:00+03:30,3445000000.0,3723799000.0,3435009102.0,3565657775.0,25.7039699006
182,2024-09-18 00:00:00+03:30,3567999996.0,3639057000.0,3531246877.0,3571000001.0,20.1632542497
183,2024-09-19 00:00:00+03:30,3577579999.0,3750000000.0,3570000000.0,3705999987.0,25.4175912745
184,2024-09-20 00:00:00+03:30,3704999997.0,3769987787.0,3681000004.0,3700014001.0,17.7894160679
185,2024-09-21 00:00:00+03:30,3700014001.0,3747500000.0,3695862869.0,3712111111.0,10.1178517834
186,2024-09-22 00:00:00+03:30,3719999999.0,3728990000.0,3685000004.0,3728990000.0,11.9061957105
187,2024-09-23 00:00:00+03:30,3726500000.0,3817650000.0,3692000000.0,3785110002.0,18.4033697792
188,2024-09-24 00:00:00+03:30,3785110000.0,3886500000.0,3762000020.0,3867321006.0,22.0917520397
189,2024-09-25 00:00:00+03:30,3877111111.0,3900000000.0,3800000000.0,3813000000.0,14.9797240715
190,2024-09-26 00:00:00+03:30,3808165025.0,3950000000.0,3795100000.0,3884626934.0,21.8623134247
191,2024-09-27 00:00:00+03:30,3884626933.0,3956000000.0,3882000000.0,3945897000.0,17.6999749995
192,2024-09-28 00:00:00+03:30,3942002115.0,4050000000.0,3940110002.0,3961455656.0,23.2103939295
193,2024-09-29 00:00:00+03:30,3950425013.0,3993993997.0,3950003000.0,3987000000.0,12.1284329417
194,2024-09-30 00:00:00+03:30,3987000000.0,3990000000.0,3830100000.0,3887991000.0,22.3824778921
195,2024-10-01 00:00:00+03:30,3885749500.0,3950000000.0,3783207000.0,3784783670.0,33.2423158988
196,2024-10-02 00:00:00+03:30,3783000000.0,3870000000.0,3760010000.0,3792899588.0,21.3305457061
197,2024-10-03 00:00:00+03:30,3792000000.0,3844999998.0,3786002222.0,3828000002.0,12.3985087795
198,2024-10-04 00:00:00+03:30,3833998000.0,3880955000.0,3815000000.0,3862000000.0,14.4046519418
199,2024-10-05 00:00:00+03:30,3862000000.0,3890000000.0,3835000002.0,3851467777.0,13.1545345105
200,2024-10-06 00:00:00+03:30,3851470777.0,3945000000.0,3851470777.0,3930000000.0,13.0141753756
201,2024-10-07 00:00:00+03:30,3930000000.0,4011000000.0,3906000100.0,3964510511.0,17.5065580198
202,2024-10-08 00:00:00+03:30,3970206493.0,3980304000.0,3914000000.0,3923500500.0,10.9840105964
203,2024-10-09 00:00:00+03:30,3923500500.0,3948999999.0,3870000050.0,3872000110.0,11.3122030068
204,2024-10-10 00:00:00+03:30,3871222105.0,3921999999.0,3800998099.0,3831100000.0,15.8408999389
205,2024-10-11 00:00:00+03:30,3844990000.0,3950999000.0,3830090000.0,3926000000.0,14.8475042377
206,2024-10-12 00:00:00+03:30,3924527000.0,3939393939.0,3890102004.0,3929002000.0,14.2543451697
207,2024-10-13 00:00:00+03:30,3929690000.0,3936500000.0,3890000000.0,3929500000.0,9.3925692694
208,2024-10-14 00:00:00+03:30,3929995000.0,4140000000.0,3921324036.0,4120999777.0,40.1824197898
209,2024-10-15 00:00:00+03:30,4120999000.0,4232500000.0,4051111126.0,4174354304.0,32.7148367705
210,2024-10-16 00:00:00+03:30,4178390100.0,4334782386.0,4101589884.0,4277770041.0,31.4092696819
211,2024-10-17 00:00:00+03:30,4288923345.0,4293000000.0,4240000000.0,4251956000.0,15.2735983203
212,2024-10-18 00:00:00+03:30,4250004000.0,4351573657.0,4240000000.0,4322500000.0,17.0571993612
213,2024-10-19 00:00:00+03:30,4323000000.0,4344999988.0,4289000000.0,4311105005.0,12.9555156032
214,2024-10-20 00:00:00+03:30,4308122000.0,4382000102.0,4308122000.0,4380000000.0,14.8239780863
215,2024-10-21 00:00:00+03:30,4380999999.0,4420000000.0,4285121111.0,4374999999.0,24.5566838912
216,2024-10-22 00:00:00+03:30,4374991900.0,4444000000.0,4320000099.0,4443899900.0,20.0538667644
217,2024-10-23 00:00:00+03:30,4443000000.0,4548799000.0,4400000000.0,4489000989.0,29.3723333038
218,2024-10-24 00:00:00+03:30,4475935007.0,4685000000.0,4475935005.0,4679000000.0,24.450080267
219,2024-10-25 00:00:00+03:30,4678999999.0,4695568000.0,4470000000.0,4494829978.0,29.6051030565
220,2024-10-26 00:00:00+03:30,4494829978.0,4585988138.0,4300000000.0,4441000000.0,33.7200479548
221,2024-10-27 00:00:00+03:30,4441000000.0,4585000000.0,4438000112.0,4520093467.0,14.4304073759
222,2024-10-28 00:00:00+03:30,4520093467.0,4685100000.0,4520093467.0,4664994000.0,23.3883797183
223,2024-10-29 00:00:00+03:30,4665089997.0,5000000000.0,4650034008.0,4848000000.0,52.0498670074
224,2024-10-30 00:00:00+03:30,4848000000.0,4974000000.0,4840810057.0,4936750000.0,29.7091293616
225,2024-10-31 00:00:00+03:30,4936750000.0,4985999999.0,4815000000.0,4833017809.0,25.0305817347
226,2024-11-01 00:00:00+03:30,4833017809.0,4962515362.0,4746777778.0,4822000000.0,37.5325912767
227,2024-11-02 00:00:00+03:30,4821002000.0,4860000000.0,4770100000.0,4831000000.0,14.633940599
228,2024-11-03 00:00:00+03:30,4831000000.0,4855999999.0,4700000000.0,4821756428.0,19.542637083
229,2024-11-04 00:00:00+03:30,4815000000.0,4888888888.0,4730008555.0,4731111111.0,19.576414089
230,2024-11-05 00:00:00+03:30,4734999999.0,4894600888.0,4723830300.0,4832999998.0,21.552079068
231,2024-11-06 00:00:00+03:30,4832999998.0,5500000000.0,4802009989.0,5264920000.0,97.7668184537
232,2024-11-07 00:00:00+03:30,5260000000.0,5300000000.0,5045000010.0,5284010005.0,34.116401231
233,2024-11-08 00:00:00+03:30,5284010006.0,5350000000.0,5200000000.0,5300700000.0,29.0163331717
234,2024-11-09 00:00:00+03:30,5300700000.0,5335000000.0,5214000000.0,5229000001.0,24.6859694956
235,2024-11-10 00:00:00+03:30,5229000001.0,5510000000.0,5212000000.0,5410000000.0,59.4814538188
236,2024-11-11 00:00:00+03:30,5411513000.0,5899999999.0,5300000000.0,5879000000.0,81.8986840586
237,2024-11-12 00:00:00+03:30,5879000000.0,6118188648.0,5520000000.0,6077109000.0,129.5112300079
238,2024-11-13 00:00:00+03:30,6080000000.0,6399999991.0,5820000000.0,6168996000.0,101.7233951855
239,2024-11-14 00:00:00+03:30,6171987000.0,6302000110.0,6050000000.0,6135001009.0,59.69184816
240,2024-11-15 00:00:00+03:30,6135001009.0,6299000000.0,6050000000.0,6260005000.0,39.3610989601
241,2024-11-16 00:00:00+03:30,6260005000.0,6300000000.0,6181000000.0,6229001000.0,34.8553971935
242,2024-11-17 00:00:00+03:30,6229012000.0,6285999999.0,6200000111.0,6205000000.0,21.984874131
243,2024-11-18 00:00:00+03:30,6205000000.0,6300000000.0,6160000000.0,6280002001.0,46.2517671946
244,2024-11-19 00:00:00+03:30,6291198999.0,6450000000.0,6220000000.0,6399989997.0,39.743989654
245,2024-11-20 00:00:00+03:30,6393072000.0,6570000000.0,6333500001.0,6552980000.0,39.8712560457
246,2024-11-21 00:00:00+03:30,6550998999.0,6922564548.0,6550000000.0,6840000000.0,72.9677976721
247,2024-11-22 00:00:00+03:30,6838003000.0,6925000000.0,6820000000.0,6915999999.0,38.8880695935
248,2024-11-23 00:00:00+03:30,6915999999.0,6936000000.0,6770000000.0,6770100000.0,35.6874647626
249,2024-11-24 00:00:00+03:30,6770100000.0,6880000000.0,6610000000.0,6726000000.0,46.2229231831
250,2024-11-25 00:00:00+03:30,6725000000.0,6884836046.0,6645000000.0,6692000000.0,37.0602838264
251,2024-11-26 00:00:00+03:30,6683000004.0,6720000000.0,6330000844.0,6419800000.0,49.6373679347
252,2024-11-27 00:00:00+03:30,6420000000.0,6769696969.0,6353444455.0,6766700000.0,34.648606271
253,2024-11-28 00:00:00+03:30,6767000000.0,6775525000.0,6600001000.0,6652183001.0,17.4390398956
254,2024-11-29 00:00:00+03:30,6652183001.0,6840000000.0,6640000000.0,6766422111.0,24.4792548401
255,2024-11-30 00:00:00+03:30,6770999999.0,6795000000.0,6720000000.0,6760112004.0,17.010081312
256,2024-12-01 00:00:00+03:30,6760115005.0,6840000000.0,6736000000.0,6810000000.0,19.195374806
257,2024-12-02 00:00:00+03:30,6810000000.0,6888888888.0,6758782777.0,6849999000.0,28.8525550111
258,2024-12-03 00:00:00+03:30,6841405000.0,6884499000.0,6780000000.0,6830000000.0,23.5961903933
