time,Open,High,Low,Close,Volume
2025-02-22 09:00:00+03:30,8860031037.0,8889999999.0,8778253098.0,8787004010.0,0.70851315
2025-02-22 10:00:00+03:30,8787004010.0,8879000000.0,8786013001.0,8871002002.0,0.4129429243
2025-02-22 11:00:00+03:30,8870000000.0,8899000000.0,8778000010.0,8894999999.0,0.8647901331
2025-02-22 12:00:00+03:30,8880000001.0,8897795250.0,8860000000.0,8864009009.0,0.4602549023
2025-02-22 13:00:00+03:30,8860027022.0,8888898988.0,8839010001.0,8840185002.0,0.4063915098
2025-02-22 14:00:00+03:30,8840114002.0,8884000000.0,8840114002.0,8883999000.0,0.2045646624
2025-02-22 15:00:00+03:30,8883000000.0,8895000000.0,8864917799.0,8893999999.0,0.2888885509
2025-02-22 16:00:00+03:30,8881301002.0,8910364792.0,8881301002.0,8892222001.0,0.3280214078
2025-02-22 17:00:00+03:30,8892222001.0,8907999999.0,8865000000.0,8865000000.0,0.2311930868
2025-02-22 18:00:00+03:30,8865199427.0,8865199427.0,8829747589.0,8830000001.0,0.2247713262
2025-02-22 19:00:00+03:30,8830000001.0,8865199427.0,8810000000.0,8863987985.0,0.2693926502
2025-02-22 20:00:00+03:30,8846000001.0,8865342273.0,8839000000.0,8843308015.0,0.2350777824
2025-02-22 21:00:00+03:30,8855798997.0,8855799999.0,8843305007.0,8843305007.0,0.3327122226
2025-02-22 22:00:00+03:30,8843305014.0,8843305014.0,8800000000.0,8800000000.0,0.2197691035
2025-02-22 23:00:00+03:30,8800000000.0,8803332818.0,8728217000.0,8739996000.0,0.5632229388
2025-02-23 00:00:00+03:30,8739995999.0,8818592367.0,8720000000.0,8802000000.0,0.3560363989
2025-02-23 01:00:00+03:30,8817999989.0,8839000000.0,8780000001.0,8815100000.0,0.2116077245
2025-02-23 02:00:00+03:30,8815100000.0,8839000000.0,8798208448.0,8798208449.0,0.0927033651
2025-02-23 03:00:00+03:30,8798208448.0,8838997999.0,8798208448.0,8800000000.0,0.0562661461
2025-02-23 04:00:00+03:30,8819999975.0,8845000000.0,8800000000.0,8830012345.0,0.0484534852
2025-02-23 05:00:00+03:30,8830012345.0,8845000000.0,8800000004.0,8800013008.0,0.1544007353
2025-02-23 06:00:00+03:30,8800017004.0,8839999981.0,8800017004.0,8838996193.0,0.0654725364
2025-02-23 07:00:00+03:30,8810000004.0,8839999982.0,8805800000.0,8805800000.0,0.1821542694
2025-02-23 08:00:00+03:30,8800020009.0,8840000000.0,8780100000.0,8819999966.0,0.2624462784
2025-02-23 09:00:00+03:30,8819999966.0,8840000000.0,8801005005.0,8818206207.0,0.4485318348
2025-02-23 10:00:00+03:30,8816691666.0,8840000000.0,8803255240.0,8803300000.0,0.3971391339
2025-02-23 11:00:00+03:30,8803300000.0,8820000000.0,8803300000.0,8804251022.0,0.2708042798
2025-02-23 12:00:00+03:30,8819999000.0,8839206206.0,8780104002.0,8839206206.0,0.4409036741
2025-02-23 13:00:00+03:30,8839206205.0,8839206206.0,8780300001.0,8785257336.0,0.2506643735
2025-02-23 14:00:00+03:30,8817999999.0,8820000000.0,8785257336.0,8800411010.0,0.1846346901
2025-02-23 15:00:00+03:30,8800411010.0,8820000000.0,8787226229.0,8810065132.0,0.2626983458
2025-02-23 16:00:00+03:30,8819206207.0,8830000000.0,8802410110.0,8819999999.0,0.3545280761
2025-02-23 17:00:00+03:30,8810001002.0,8830000000.0,8802000000.0,8802253000.0,0.2092047611
2025-02-23 18:00:00+03:30,8802282001.0,8829774767.0,8793206224.0,8795000000.0,0.2046860416
2025-02-23 19:00:00+03:30,8800000000.0,8801300000.0,8780521001.0,8801293996.0,0.2324832677
2025-02-23 20:00:00+03:30,8801293996.0,8819999993.0,8789000000.0,8814999996.0,0.3891261319
2025-02-23 21:00:00+03:30,8817999999.0,8830000000.0,8790000000.0,8818000003.0,0.5139788866
2025-02-23 22:00:00+03:30,8825999999.0,8826000000.0,8797600001.0,8809999998.0,0.214050332
2025-02-23 23:00:00+03:30,8809999998.0,8820000000.0,8760000000.0,8760000000.0,0.5704361409
2025-02-24 00:00:00+03:30,8760000000.0,8807999999.0,8750000000.0,8780000012.0,0.2847524617
2025-02-24 01:00:00+03:30,8780100000.0,8799999999.0,8780000012.0,8780001029.0,0.0900430796
2025-02-24 02:00:00+03:30,8780001029.0,8825000804.0,8780000013.0,8780000013.0,0.1639168526
2025-02-24 03:00:00+03:30,8823748818.0,8849900000.0,8785100071.0,8848999999.0,0.2841754749
2025-02-24 04:00:00+03:30,8848999999.0,8848999999.0,8823748614.0,8840999999.0,0.0187593727
2025-02-24 05:00:00+03:30,8823750006.0,8823750006.0,8805090000.0,8807000005.0,0.0124915933
2025-02-24 06:00:00+03:30,8823749619.0,8823749619.0,8785100003.0,8785100003.0,0.0502119921
2025-02-24 07:00:00+03:30,8785100003.0,8823748992.0,8760000009.0,8770000001.0,0.1690250151
2025-02-24 08:00:00+03:30,8797999997.0,8810000000.0,8760000009.0,8770000001.0,0.40712095
2025-02-24 09:00:00+03:30,8770000001.0,8809799002.0,8763000100.0,8808799998.0,0.3280453312
2025-02-24 10:00:00+03:30,8808799990.0,8815500000.0,8769025010.0,8800104000.0,0.4608427769
2025-02-24 11:00:00+03:30,8800104000.0,8800117000.0,8758000000.0,8761000000.0,0.5161995921
2025-02-24 12:00:00+03:30,8758000009.0,8815666666.0,8755000009.0,8815666666.0,0.3698477774
2025-02-24 13:00:00+03:30,8786172690.0,8815666666.0,8761002000.0,8770000001.0,0.1951327005
2025-02-24 14:00:00+03:30,8770000001.0,8792999987.0,8760965000.0,8788999998.0,0.3615514747
2025-02-24 15:00:00+03:30,8771017068.0,8805579648.0,8768000000.0,8779699998.0,0.3208969083
2025-02-24 16:00:00+03:30,8779699998.0,8805000000.0,8760964000.0,8774699484.0,0.2068642922
2025-02-24 17:00:00+03:30,8774699484.0,8799000000.0,8753000000.0,8779999996.0,0.3579579369
2025-02-24 18:00:00+03:30,8753147983.0,8789999997.0,8700000999.0,8720000001.0,1.4558801096
2025-02-24 19:00:00+03:30,8720000001.0,8776799000.0,8670000000.0,8769999996.0,0.876304589
2025-02-24 20:00:00+03:30,8769000000.0,8776798000.0,8668000100.0,8710999998.0,0.9586133765
2025-02-24 21:00:00+03:30,8710999998.0,8734795404.0,8668000000.0,8689998777.0,0.5384377679
2025-02-24 22:00:00+03:30,8689998777.0,8699853960.0,8650000001.0,8679999000.0,0.8325734043
2025-02-24 23:00:00+03:30,8670000002.0,8699853960.0,8600000000.0,8600000000.0,0.9752180608
2025-02-25 00:00:00+03:30,8601000101.0,8669397992.0,8580000000.0,8615200001.0,1.2022595984
2025-02-25 01:00:00+03:30,8615200000.0,8649999990.0,8526456199.0,8589999998.0,0.6726650898
2025-02-25 02:00:00+03:30,8589900000.0,8590000000.0,8460000000.0,8463292873.0,1.0858162907
2025-02-25 03:00:00+03:30,8463292873.0,8540000000.0,8365000000.0,8437000000.0,3.0135136026
2025-02-25 04:00:00+03:30,8437000000.0,8489168653.0,8370000005.0,8450000000.0,0.3516755171
2025-02-25 05:00:00+03:30,8457999997.0,8529297333.0,8412200003.0,8523180773.0,0.3665482669
2025-02-25 06:00:00+03:30,8510004000.0,8556569266.0,8471033656.0,8471033659.0,0.4969719645
2025-02-25 07:00:00+03:30,8522396315.0,8577023210.0,8473000008.0,8549715990.0,0.5451417417
2025-02-25 08:00:00+03:30,8530100001.0,8561999979.0,8416301000.0,8436999998.0,1.1221904987
2025-02-25 09:00:00+03:30,8438000001.0,8477058572.0,8425000000.0,8445765559.0,0.5569527618
2025-02-25 10:00:00+03:30,8445765559.0,8476519934.0,8250000000.0,8274994989.0,2.4350429856
2025-02-25 11:00:00+03:30,8250151016.0,8356799000.0,8153002000.0,8249998998.0,3.9120529893
2025-02-25 12:00:00+03:30,8221005224.0,8294995000.0,8154002004.0,8156000000.0,1.4334104454
2025-02-25 13:00:00+03:30,8159887535.0,8213000000.0,8000000000.0,8064000001.0,3.3289189815
2025-02-25 14:00:00+03:30,8064000001.0,8184999999.0,8060000001.0,8077038221.0,2.0909442971
2025-02-25 15:00:00+03:30,8088889999.0,8299999999.0,8065005001.0,8243000008.0,1.5396899261
2025-02-25 16:00:00+03:30,8266016003.0,8280703528.0,8211000020.0,8222000117.0,0.6942196107
2025-02-25 17:00:00+03:30,8222015124.0,8272220000.0,8184000000.0,8228000000.0,1.0400762218
2025-02-25 18:00:00+03:30,8229888888.0,8229888888.0,7901000000.0,8008000002.0,2.2764165526
2025-02-25 19:00:00+03:30,8036799001.0,8137974805.0,7902100000.0,7957719321.0,1.9876010636
2025-02-25 20:00:00+03:30,7957719321.0,8137799990.0,7942300999.0,8084845228.0,1.0774807212
2025-02-25 21:00:00+03:30,8090000000.0,8130000000.0,8000001000.0,8000001001.0,1.4377391831
2025-02-25 22:00:00+03:30,8000001001.0,8099000000.0,7955500000.0,8035000000.0,1.1346387482
2025-02-25 23:00:00+03:30,8000014085.0,8199999990.0,8000014085.0,8197999983.0,0.7014166894
2025-02-26 00:00:00+03:30,8197999983.0,8223869461.0,8114577191.0,8184999980.0,0.8595785812
2025-02-26 01:00:00+03:30,8165000022.0,8270000000.0,8120000009.0,8211800012.0,0.392595096
2025-02-26 02:00:00+03:30,8211800030.0,8254000000.0,8165000025.0,8226356899.0,0.2628747671
2025-02-26 03:00:00+03:30,8253989992.0,8268999999.0,8165000000.0,8165000009.0,0.2276797622
2025-02-26 04:00:00+03:30,8165010010.0,8217999998.0,8150000005.0,8204754949.0,0.070016457
2025-02-26 05:00:00+03:30,8204754940.0,8219998996.0,8167756102.0,8219998996.0,0.3081940499
2025-02-26 06:00:00+03:30,8219998996.0,8314999600.0,8219000000.0,8280500001.0,0.3627824682
2025-02-26 07:00:00+03:30,8280500001.0,8302999997.0,8250000000.0,8270000001.0,0.4148811011
2025-02-26 08:00:00+03:30,8270000002.0,8287999998.0,8225000000.0,8259999999.0,0.4842881741
2025-02-26 09:00:00+03:30,8259999999.0,8270000000.0,8180001001.0,8209999995.0,0.4554478125
2025-02-26 10:00:00+03:30,8209999995.0,8264999999.0,8190155015.0,8249999954.0,1.5755254653
2025-02-26 11:00:00+03:30,8215205009.0,8249999954.0,8181326004.0,8237397992.0,0.8105294587
2025-02-26 12:00:00+03:30,8200000011.0,8270000000.0,8185500000.0,8238160119.0,0.5788702158
2025-02-26 13:00:00+03:30,8247999990.0,8294444444.0,8240000004.0,8255626070.0,0.4687189398
2025-02-26 14:00:00+03:30,8255669073.0,8300000000.0,8255669072.0,8276000000.0,0.5840376036
2025-02-26 15:00:00+03:30,8276000000.0,8293999994.0,8201006387.0,8220000000.0,0.542800675
2025-02-26 16:00:00+03:30,8220000001.0,8265000000.0,8125509638.0,8151300001.0,0.569044495
2025-02-26 17:00:00+03:30,8174999999.0,8187999999.0,7950999980.0,7999999998.0,1.7682935222
2025-02-26 18:00:00+03:30,7984999994.0,8244444444.0,7965010102.0,8140101001.0,1.8592488472
2025-02-26 19:00:00+03:30,8159878999.0,8180234399.0,8010000003.0,8074600000.0,0.8580658207
2025-02-26 20:00:00+03:30,8074500000.0,8120900000.0,8050000000.0,8060250001.0,0.635264927
2025-02-26 21:00:00+03:30,8099883958.0,8099883958.0,7958000000.0,7964002000.0,0.9844445777
2025-02-26 22:00:00+03:30,7958000000.0,7998999999.0,7800000090.0,7871500001.0,4.5682243468
2025-02-26 23:00:00+03:30,7871500000.0,7923747326.0,7753232252.0,7850000000.0,3.6189213636
2025-02-27 00:00:00+03:30,7850000000.0,7937748948.0,7755331169.0,7841119812.0,2.1061377089
2025-02-27 01:00:00+03:30,7850000000.0,7948500000.0,7771986326.0,7857447110.0,0.9382978921
2025-02-27 02:00:00+03:30,7895979964.0,7895979964.0,7804232233.0,7828999998.0,0.2576347911
2025-02-27 03:00:00+03:30,7828999999.0,7890699991.0,7815765521.0,7850000000.0,0.108186012
2025-02-27 04:00:00+03:30,7850000000.0,7950865494.0,7835500335.0,7950865494.0,0.1716330301
2025-02-27 05:00:00+03:30,7928792137.0,7950863487.0,7855000517.0,7949891337.0,0.1968831156
2025-02-27 06:00:00+03:30,7928000000.0,7935000001.0,7855100005.0,7855100005.0,0.368581382
2025-02-27 07:00:00+03:30,7900000099.0,7950865494.0,7855100005.0,7915000003.0,0.2919124077
2025-02-27 08:00:00+03:30,7915000003.0,8000000000.0,7915000002.0,7999999000.0,0.9820618997
2025-02-27 09:00:00+03:30,7999999000.0,8064999999.0,7998000000.0,8030000003.0,0.8308151123
2025-02-27 10:00:00+03:30,8055555540.0,8074559286.0,8016000002.0,8016000003.0,0.8291908725
2025-02-27 11:00:00+03:30,8016000003.0,8048997957.0,7990000000.0,7990000000.0,0.6351257804
2025-02-27 12:00:00+03:30,7990000000.0,8030405059.0,7966326869.0,8001101000.0,0.5200530718
2025-02-27 13:00:00+03:30,8014966993.0,8048971999.0,8001101000.0,8038000000.0,0.6143994253
2025-02-27 14:00:00+03:30,8023000001.0,8069990000.0,8020000000.0,8067000000.0,0.3834822523
2025-02-27 15:00:00+03:30,8067000000.0,8069934996.0,8013630040.0,8038921952.0,0.3300934503
2025-02-27 16:00:00+03:30,8038921951.0,8060000000.0,8009900000.0,8011053255.0,0.3785016448
2025-02-27 17:00:00+03:30,8012220000.0,8048999997.0,7965000000.0,8030000000.0,1.093736249
2025-02-27 18:00:00+03:30,8030000000.0,8030000000.0,7850000000.0,7949939924.0,0.660671922
2025-02-27 19:00:00+03:30,7951998000.0,8019542348.0,7900000000.0,7900000001.0,0.3914846661
2025-02-27 20:00:00+03:30,7930985990.0,7931188997.0,7822000016.0,7894146148.0,0.6167315135
2025-02-27 21:00:00+03:30,7854000002.0,7894136138.0,7829900001.0,7832974899.0,0.4090712354
2025-02-27 22:00:00+03:30,7832993900.0,7879000000.0,7800002000.0,7800004125.0,0.421458426
2025-02-27 23:00:00+03:30,7800004154.0,7835751024.0,7680000000.0,7680000000.0,1.8129406668
2025-02-28 00:00:00+03:30,7680000000.0,7852817729.0,7658800000.0,7819754996.0,0.8135755719
2025-02-28 01:00:00+03:30,7819754996.0,7849999998.0,7819754996.0,7847726004.0,0.2935762291
2025-02-28 02:00:00+03:30,7835295955.0,7884722927.0,7819754997.0,7871000000.0,0.1886472519
2025-02-28 03:00:00+03:30,7884722925.0,7896936000.0,7850996244.0,7888183784.0,0.1329123826
2025-02-28 04:00:00+03:30,7888183784.0,7888183784.0,7750100000.0,7752303204.0,0.2126894543
2025-02-28 05:00:00+03:30,7750100000.0,7750100000.0,7600000000.0,7665002082.0,1.6389966265
2025-02-28 06:00:00+03:30,7612050006.0,7790000000.0,7450000001.0,7574000000.0,3.4526261006
2025-02-28 07:00:00+03:30,7571999999.0,7574000000.0,7350000021.0,7500000000.0,3.2210435815
2025-02-28 08:00:00+03:30,7500000000.0,7694997000.0,7352127460.0,7416492541.0,1.1736322058
2025-02-28 09:00:00+03:30,7433476459.0,7474985446.0,7360000000.0,7400700007.0,1.6295272153
2025-02-28 10:00:00+03:30,7400700008.0,7499779318.0,7371010000.0,7429999980.0,1.1080575564
2025-02-28 11:00:00+03:30,7428000000.0,7449999989.0,7325000000.0,7358000000.0,1.7377140834
2025-02-28 12:00:00+03:30,7349999999.0,7498150111.0,7300000003.0,7498144008.0,1.1901821915
2025-02-28 13:00:00+03:30,7498100000.0,7546139060.0,7390000000.0,7440000000.0,1.6190342232
2025-02-28 14:00:00+03:30,7444186740.0,7544444443.0,7412362154.0,7533790000.0,0.6123737824
2025-02-28 15:00:00+03:30,7533790000.0,7576623244.0,7500003000.0,7525000000.0,1.0271379633
2025-02-28 16:00:00+03:30,7525501006.0,7649000000.0,7522000007.0,7550000000.0,1.6317210817
2025-02-28 17:00:00+03:30,7555670677.0,7708310489.0,7523001000.0,7636000000.0,1.661577694
2025-02-28 18:00:00+03:30,7664799998.0,7864691829.0,7586534293.0,7864072604.0,2.2539733953
2025-02-28 19:00:00+03:30,7864072604.0,7864072604.0,7748244718.0,7750554383.0,1.8842167354
2025-02-28 20:00:00+03:30,7750554383.0,7881500000.0,7750554383.0,7806358374.0,1.3272806489
2025-02-28 21:00:00+03:30,7808000000.0,7830531400.0,7653546994.0,7755001983.0,0.799154923
2025-02-28 22:00:00+03:30,7755001984.0,7860000000.0,7732040051.0,7812569823.0,1.9951344679
2025-02-28 23:00:00+03:30,7839895996.0,7839895996.0,7740000000.0,7753301001.0,0.7136767827
2025-03-01 00:00:00+03:30,7753301001.0,7810000000.0,7728300001.0,7794999999.0,0.6004330248
2025-03-01 01:00:00+03:30,7780000003.0,7809995997.0,7763000000.0,7780000000.0,0.1654025807
2025-03-01 02:00:00+03:30,7780000020.0,7809995998.0,7776200000.0,7780600020.0,0.1773527994
2025-03-01 03:00:00+03:30,7781000000.0,7838000000.0,7781000000.0,7794363520.0,0.1148565854
2025-03-01 04:00:00+03:30,7794363520.0,7821423716.0,7765000099.0,7770000016.0,0.0768072608
2025-03-01 05:00:00+03:30,7795999896.0,7864820410.0,7765000099.0,7864820400.0,0.2520079835
2025-03-01 06:00:00+03:30,7864820400.0,7900000000.0,7850000004.0,7865000000.0,0.6127916376
2025-03-01 07:00:00+03:30,7865000088.0,7944782322.0,7850000000.0,7943962994.0,0.9560293102
2025-03-01 08:00:00+03:30,7917100000.0,8000000000.0,7917100000.0,7952500001.0,1.1454455265
2025-03-01 09:00:00+03:30,7952500001.0,7965000000.0,7865828456.0,7865828456.0,0.863389122
2025-03-01 10:00:00+03:30,7876300999.0,7888989996.0,7836000000.0,7836000000.0,0.862500744
2025-03-01 11:00:00+03:30,7837536650.0,7889237636.0,7804100000.0,7867118001.0,0.7344141928
2025-03-01 12:00:00+03:30,7887996991.0,7933799000.0,7854000563.0,7919980298.0,0.8454794785
2025-03-01 13:00:00+03:30,7919980999.0,7933000000.0,7860158183.0,7913900000.0,0.4834298933
2025-03-01 14:00:00+03:30,7913900000.0,7914139000.0,7800100000.0,7804503002.0,0.6844035024
2025-03-01 15:00:00+03:30,7804509003.0,7860000000.0,7800000000.0,7800000000.0,0.4779729227
2025-03-01 16:00:00+03:30,7800000000.0,7847000000.0,7750000001.0,7781676010.0,0.4869732106
2025-03-01 17:00:00+03:30,7781676027.0,7817999952.0,7699999000.0,7775400000.0,0.7613994768
2025-03-01 18:00:00+03:30,7775400000.0,7809999999.0,7733600001.0,7775342000.0,0.6282559621
2025-03-01 19:00:00+03:30,7774343347.0,7828842732.0,7741000001.0,7804116914.0,0.402257464
2025-03-01 20:00:00+03:30,7823577998.0,7847000000.0,7804190000.0,7836999999.0,0.3116644839
2025-03-01 21:00:00+03:30,7836999999.0,7850000000.0,7812064001.0,7837028006.0,0.2666566879
2025-03-01 22:00:00+03:30,7837028011.0,7868798999.0,7830000001.0,7832085014.0,0.3740445141
2025-03-01 23:00:00+03:30,7832085016.0,7850978999.0,7832065011.0,7849499999.0,0.5945346535
2025-03-02 00:00:00+03:30,7849499999.0,7849499999.0,7810000001.0,7827418993.0,0.2938594521
2025-03-02 01:00:00+03:30,7827418993.0,7890000000.0,7815000000.0,7867000000.0,0.3761179044
2025-03-02 02:00:00+03:30,7867000000.0,7895000000.0,7850000000.0,7851000015.0,0.1657321114
2025-03-02 03:00:00+03:30,7855000000.0,7897500099.0,7851200000.0,7862049038.0,0.0665878474
2025-03-02 04:00:00+03:30,7892999993.0,7920000000.0,7860158182.0,7900000001.0,0.3537174284
